person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
29,160000,rent,0.0,debtconsolidation,c,15000,13.04,0,0.09,n,5
30,105000,rent,4.0,venture,d,24250,15.65,0,0.23,n,10
31,118320,rent,1.0,homeimprovement,b,24250,12.53,0,0.2,n,5
29,108000,rent,0.0,personal,d,24250,16.0,1,0.22,n,9
29,126000,rent,10.0,homeimprovement,e,24250,16.7,0,0.19,y,7
32,17000,own,0.0,personal,d,3200,14.84,1,0.19,n,7
31,105400,rent,2.0,medical,d,24250,15.31,1,0.2,n,5
27,128000,rent,11.0,debtconsolidation,d,24250,14.59,1,0.19,n,10
30,144600,rent,14.0,venture,b,24250,10.99,0,0.17,n,6
29,148716,rent,4.0,personal,c,24250,13.23,0,0.16,y,9
34,168000,rent,0.0,debtconsolidation,b,24250,11.83,0,0.14,n,10
30,17280,mortgage,0.0,personal,c,2000,10.99,0,0.12,n,7
27,47000,rent,0.0,debtconsolidation,e,24000,17.14,1,0.51,n,5
35,49000,rent,2.0,debtconsolidation,d,24000,15.2,1,0.49,n,10
28,58000,rent,12.0,education,b,24000,10.75,1,0.41,n,10
28,17544,mortgage,2.0,education,a,1500,8.63,0,0.09,n,10
28,54000,rent,1.0,venture,e,24000,16.45,1,0.44,y,8
35,17640,own,4.0,medical,d,4000,16.29,1,0.23,n,7
31,17676,own,1.0,education,d,2500,14.74,0,0.14,n,10
30,65000,rent,4.0,homeimprovement,a,24000,7.9,1,0.37,n,5
27,17795,own,4.0,medical,a,2650,10.99,0,0.15,n,8
31,59712,rent,0.0,debtconsolidation,e,24000,17.43,1,0.4,n,9
28,67000,rent,5.0,debtconsolidation,a,24000,7.49,1,0.36,n,10
27,18000,own,4.0,education,a,5000,7.9,1,0.28,n,9
29,72000,rent,4.0,education,a,24000,7.66,1,0.33,n,6
27,72000,rent,3.0,venture,d,24000,14.96,1,0.33,n,10
28,72000,rent,0.0,medical,c,24000,13.85,1,0.33,n,5
30,18000,mortgage,6.0,medical,b,2200,10.99,1,0.12,n,6
27,75860,rent,9.0,medical,b,24000,10.99,1,0.32,n,5
27,78000,rent,4.0,personal,b,24000,10.99,1,0.31,n,10
35,80000,rent,1.0,personal,c,24000,13.92,0,0.3,y,5
32,85000,rent,4.0,personal,a,24000,7.9,0,0.28,n,6
28,85000,rent,7.0,medical,b,24000,10.99,0,0.28,n,10
30,90000,rent,3.0,medical,b,24000,11.49,0,0.27,n,6
31,95000,rent,3.0,homeimprovement,d,24000,13.67,0,0.25,y,10
30,85000,rent,1.0,personal,e,24000,16.82,1,0.28,n,8
35,100450,rent,1.0,personal,b,24000,12.69,0,0.24,n,7
28,103832,rent,12.0,education,e,24000,16.69,0,0.23,n,5
35,105000,rent,6.0,venture,b,24000,9.25,0,0.23,n,7
30,105400,rent,1.0,debtconsolidation,c,24000,13.11,0,0.23,y,6
29,110000,rent,4.0,homeimprovement,e,24000,18.39,0,0.22,y,8
29,125000,rent,3.0,venture,e,24000,10.99,0,0.19,y,5
31,125004,rent,13.0,venture,b,24000,9.25,0,0.19,n,8
27,18000,mortgage,0.0,venture,a,2000,7.88,0,0.11,n,5
32,18000,own,0.0,venture,a,4750,7.88,1,0.26,n,6
31,138000,rent,0.0,personal,d,24000,15.65,1,0.17,y,5
28,206000,rent,2.0,education,c,24000,10.99,0,0.12,y,5
28,75000,rent,5.0,venture,d,23850,16.29,1,0.32,n,10
29,40000,rent,2.0,debtconsolidation,b,23500,11.12,1,0.59,n,8
34,45600,rent,4.0,personal,b,23500,11.36,1,0.52,n,9
28,58704,rent,5.0,debtconsolidation,c,23500,14.72,1,0.4,n,7
28,18000,own,2.0,medical,c,6350,13.57,1,0.35,n,5
29,78200,rent,5.0,medical,b,23500,11.36,0,0.3,n,8
29,90000,rent,0.0,venture,b,23475,11.58,0,0.26,n,6
28,75000,rent,3.0,education,b,23000,10.51,1,0.31,n,9
30,72000,rent,2.0,education,b,23000,12.18,1,0.32,n,6
29,91440,rent,13.0,homeimprovement,a,23000,6.54,0,0.25,n,7
31,112000,rent,5.0,personal,b,23000,12.18,0,0.21,n,6
27,52000,rent,0.0,venture,c,22950,13.49,1,0.44,n,9
35,49404,rent,0.0,medical,a,22750,6.54,1,0.46,n,9
29,46000,rent,1.0,debtconsolidation,d,22750,14.46,1,0.49,n,9
34,69600,rent,10.0,venture,a,22650,10.99,1,0.33,n,6
28,46500,rent,2.0,education,d,22500,14.96,1,0.48,y,9
34,39000,rent,0.0,homeimprovement,c,22400,10.99,1,0.57,y,9
35,68231,rent,3.0,education,c,22400,12.99,1,0.33,y,7
32,73000,rent,0.0,education,b,22400,12.69,1,0.31,n,5
29,58500,rent,1.0,medical,d,22000,13.67,1,0.38,n,6
30,75000,rent,5.0,homeimprovement,b,22000,10.62,0,0.29,n,10
31,69000,rent,1.0,debtconsolidation,d,22000,13.67,1,0.32,y,7
27,19000,own,2.0,homeimprovement,d,7800,15.58,1,0.41,y,5
28,80000,rent,0.0,venture,b,22000,9.76,0,0.28,n,9
31,85000,rent,6.0,medical,b,22000,11.58,0,0.26,n,5
28,92000,rent,6.0,education,b,22000,12.69,0,0.24,n,9
27,190000,rent,5.0,venture,a,22000,6.91,0,0.12,n,10
35,60000,rent,19.0,venture,d,21725,15.62,1,0.36,y,10
27,19200,mortgage,3.0,venture,d,1400,16.77,0,0.07,n,6
29,19200,own,7.0,venture,a,6000,10.99,1,0.31,n,5
28,83004,rent,13.0,medical,a,21600,6.91,0,0.26,n,10
33,80001,rent,6.0,education,e,21600,18.64,1,0.27,n,10
31,120000,rent,7.0,homeimprovement,e,21600,19.03,0,0.18,y,5
30,64600,rent,0.0,medical,a,21500,6.91,1,0.28,n,10
30,132000,rent,14.0,homeimprovement,b,21500,10.62,0,0.16,n,8
33,19200,own,2.0,personal,b,6000,11.99,1,0.31,n,7
35,40000,rent,3.0,venture,f,21000,19.41,1,0.53,y,10
33,47580,rent,12.0,personal,b,21000,10.99,1,0.44,n,8
33,57500,rent,2.0,homeimprovement,d,21000,16.29,1,0.37,y,5
30,19200,mortgage,2.0,homeimprovement,c,4750,13.61,1,0.25,y,8
31,66000,rent,3.0,personal,b,21000,10.37,1,0.32,n,10
28,68666,rent,7.0,debtconsolidation,b,21000,12.69,1,0.31,n,8
28,71250,rent,2.0,personal,f,21000,10.99,1,0.29,y,9
31,72000,rent,6.0,debtconsolidation,b,21000,11.99,1,0.29,n,6
29,80000,rent,3.0,personal,b,21000,10.99,0,0.26,n,6
28,90000,rent,12.0,personal,d,21000,14.54,0,0.23,n,9
33,83000,rent,0.0,debtconsolidation,b,21000,11.71,1,0.25,n,7
29,93000,rent,13.0,education,b,21000,12.42,1,0.23,n,10
28,100511,rent,1.0,debtconsolidation,d,21000,10.99,1,0.21,y,5
29,117000,rent,6.0,personal,b,21000,10.65,0,0.18,n,9
30,150000,rent,2.0,venture,b,21000,12.62,0,0.14,n,9
34,138000,rent,0.0,homeimprovement,e,21000,18.79,1,0.15,n,10
31,32400,rent,2.0,debtconsolidation,c,20500,11.03,1,0.63,y,6
35,40934,rent,5.0,education,b,20500,12.53,1,0.5,n,6
28,58200,rent,11.0,education,e,20500,16.82,1,0.35,y,5
35,54000,rent,0.0,personal,d,20500,14.61,1,0.38,y,5
33,50000,rent,0.0,homeimprovement,a,20400,6.54,1,0.41,n,7
29,72000,rent,8.0,homeimprovement,b,20400,11.49,0,0.28,n,7
31,30372,rent,2.0,personal,d,20200,14.74,1,0.67,y,5
27,52275,rent,7.0,medical,d,20050,17.58,1,0.33,y,10
32,39500,rent,12.0,debtconsolidation,c,20000,13.11,1,0.51,n,5
27,40000,rent,11.0,debtconsolidation,a,20000,6.91,1,0.5,n,8
31,42000,rent,1.0,venture,c,20000,13.57,1,0.48,n,6
32,36500,rent,2.0,debtconsolidation,e,20000,10.99,1,0.55,y,8
30,45000,rent,3.0,venture,b,20000,11.86,1,0.44,n,7
30,20000,own,14.0,homeimprovement,a,3800,6.99,0,0.19,n,5
35,20000,own,1.0,venture,a,5500,7.66,0,0.28,n,8
31,20000,own,3.0,venture,a,6400,5.42,0,0.32,n,6
29,20000,own,1.0,education,a,5000,5.79,0,0.25,n,7
30,50000,rent,4.0,venture,c,20000,13.49,1,0.4,n,10
27,50004,rent,5.0,debtconsolidation,b,20000,10.99,1,0.4,n,9
28,20000,own,0.0,medical,e,10000,10.99,1,0.5,n,7
31,20000,own,3.0,venture,b,5000,11.83,0,0.25,n,7
29,51996,rent,13.0,venture,d,20000,10.99,1,0.38,y,5
31,20000,own,5.0,venture,b,5000,11.83,0,0.25,n,5
28,20000,mortgage,0.0,homeimprovement,a,5000,8.59,0,0.25,n,7
30,52500,rent,2.0,homeimprovement,b,20000,10.37,1,0.38,n,7
33,53004,rent,0.0,personal,c,20000,13.04,1,0.38,n,10
28,54000,rent,2.0,medical,a,20000,7.9,1,0.37,n,8
32,54000,rent,8.0,venture,b,20000,11.11,1,0.37,n,7
27,54000,rent,2.0,medical,b,20000,10.99,1,0.37,n,8
35,54996,rent,12.0,homeimprovement,a,20000,6.62,1,0.36,n,9
27,55000,rent,3.0,debtconsolidation,c,20000,13.48,1,0.36,n,9
32,55000,rent,2.0,venture,b,20000,11.83,1,0.36,n,7
27,56000,rent,5.0,homeimprovement,b,20000,12.18,1,0.36,n,10
28,57000,rent,12.0,debtconsolidation,b,20000,11.71,1,0.35,n,6
33,57492,rent,1.0,medical,b,20000,12.53,1,0.35,n,10
28,51500,rent,2.0,debtconsolidation,d,20000,15.65,1,0.39,y,8
29,58000,rent,0.0,education,b,20000,9.91,1,0.34,n,10
30,58000,rent,3.0,personal,c,20000,14.72,1,0.34,n,5
31,59000,rent,14.0,debtconsolidation,a,20000,7.51,1,0.34,n,10
28,60000,rent,12.0,personal,b,20000,10.99,1,0.33,n,10
30,54000,rent,4.0,debtconsolidation,d,20000,14.84,1,0.37,y,9
27,60000,rent,1.0,education,b,20000,10.99,1,0.33,n,6
27,54000,rent,2.0,personal,d,20000,16.0,1,0.37,n,6
27,60000,rent,0.0,venture,b,20000,12.21,1,0.33,n,5
27,60000,rent,11.0,venture,b,20000,10.51,1,0.33,n,7
34,20400,mortgage,6.0,medical,c,3300,13.06,0,0.16,y,10
28,20400,mortgage,4.0,education,a,2075,7.88,0,0.1,n,8
28,56000,rent,7.0,education,f,20000,18.25,1,0.36,n,6
28,56000,rent,0.0,medical,f,20000,18.62,1,0.36,n,7
31,20400,own,0.0,medical,c,11000,11.03,0,0.54,y,10
31,20500,mortgage,4.0,homeimprovement,a,1000,6.76,0,0.05,n,6
33,20640,own,0.0,homeimprovement,d,6250,14.84,0,0.3,n,7
28,63000,rent,4.0,venture,d,20000,14.61,1,0.32,y,9
29,65000,rent,3.0,homeimprovement,a,20000,8.9,1,0.31,n,10
31,65000,rent,9.0,venture,b,20000,10.65,1,0.31,n,8
27,65000,rent,11.0,venture,b,20000,10.99,1,0.31,n,5
30,65000,rent,5.0,homeimprovement,b,20000,11.99,1,0.31,n,8
35,20800,own,2.0,medical,b,7000,10.62,0,0.34,n,8
32,65000,rent,4.0,venture,c,20000,13.8,1,0.31,y,6
34,65000,rent,3.0,homeimprovement,a,20000,6.54,1,0.31,n,5
29,59000,rent,4.0,venture,g,20000,20.17,1,0.34,y,5
32,66000,rent,4.0,homeimprovement,a,20000,8.9,0,0.3,n,9
27,66000,rent,3.0,debtconsolidation,b,20000,10.62,0,0.3,n,9
34,67000,rent,7.0,education,b,20000,11.71,0,0.3,n,9
27,67000,rent,2.0,homeimprovement,c,20000,14.26,0,0.3,y,10
34,67500,rent,2.0,venture,b,20000,10.99,0,0.3,n,5
30,63000,rent,9.0,personal,c,20000,13.92,1,0.32,y,9
34,70000,rent,1.0,personal,b,20000,10.99,0,0.29,n,9
27,70000,rent,3.0,medical,c,20000,10.99,0,0.29,n,5
29,70000,rent,2.0,medical,c,20000,13.85,0,0.29,n,5
27,70000,rent,4.0,education,b,20000,11.48,0,0.29,n,9
28,71874,rent,6.0,debtconsolidation,b,20000,11.48,0,0.28,n,6
34,72000,rent,6.0,debtconsolidation,b,20000,10.99,0,0.28,n,6
27,72000,rent,6.0,venture,a,20000,8.9,0,0.28,n,5
27,72000,rent,4.0,homeimprovement,b,20000,9.25,0,0.28,n,10
28,56100,rent,9.0,medical,d,20000,14.59,1,0.3,y,5
34,72000,rent,2.0,venture,b,20000,11.89,0,0.28,n,10
27,66000,rent,11.0,personal,b,20000,12.21,1,0.3,n,5
30,72000,rent,5.0,education,c,20000,13.79,0,0.28,n,7
28,73992,rent,2.0,personal,b,20000,9.96,0,0.27,n,7
28,75000,rent,6.0,homeimprovement,c,20000,13.49,0,0.27,n,5
27,75000,rent,0.0,debtconsolidation,c,20000,13.49,0,0.27,n,7
28,58650,rent,13.0,medical,b,20000,10.59,1,0.29,n,8
27,75000,rent,1.0,homeimprovement,b,20000,10.99,0,0.27,n,6
35,69000,rent,8.0,venture,c,20000,13.49,1,0.29,y,5
30,69000,rent,2.0,venture,e,20000,17.14,1,0.29,y,7
28,75000,rent,0.0,homeimprovement,b,20000,11.11,0,0.27,n,7
29,75000,rent,1.0,venture,a,20000,6.54,0,0.27,n,9
27,21403,mortgage,2.0,homeimprovement,b,2100,11.12,0,0.1,n,7
29,21424,mortgage,1.0,education,a,7750,7.51,1,0.36,n,10
27,75000,rent,3.0,medical,b,20000,11.83,0,0.27,n,10
30,75000,rent,7.0,medical,b,20000,12.18,0,0.27,n,7
28,75000,rent,13.0,homeimprovement,c,20000,13.16,0,0.27,n,9
27,21600,own,1.0,personal,a,4200,7.49,0,0.19,n,6
30,77000,rent,7.0,venture,b,20000,12.42,0,0.26,n,8
29,77625,rent,1.0,debtconsolidation,b,20000,11.11,0,0.26,n,9
28,78000,rent,5.0,homeimprovement,b,20000,11.48,0,0.26,n,5
27,72000,rent,4.0,homeimprovement,c,20000,13.22,1,0.28,n,9
28,21600,own,11.0,homeimprovement,b,8000,11.49,0,0.37,n,5
31,73000,rent,1.0,homeimprovement,d,20000,15.05,1,0.27,y,5
28,79701,rent,11.0,personal,c,20000,13.92,0,0.25,n,7
27,80000,rent,3.0,personal,a,20000,7.49,0,0.25,n,9
35,80000,rent,1.0,debtconsolidation,c,20000,13.98,0,0.25,y,7
32,83000,rent,6.0,personal,e,20000,14.38,0,0.24,n,10
27,21600,own,11.0,homeimprovement,b,4000,10.62,0,0.19,n,9
27,84000,rent,1.0,homeimprovement,c,20000,13.49,0,0.24,n,8
28,84996,rent,12.0,homeimprovement,c,20000,13.92,0,0.24,n,9
28,84996,rent,8.0,homeimprovement,c,20000,13.92,0,0.24,n,9
33,85000,rent,16.0,debtconsolidation,c,20000,15.27,0,0.24,n,10
27,85000,rent,11.0,personal,b,20000,10.59,0,0.24,n,8
29,73000,rent,1.0,homeimprovement,b,20000,11.83,1,0.27,n,9
29,85155,rent,13.0,homeimprovement,d,20000,14.61,0,0.23,n,6
27,87000,rent,3.0,homeimprovement,a,20000,7.49,0,0.23,n,8
29,21996,own,7.0,personal,a,8300,5.42,0,0.38,n,7
27,88000,rent,4.0,debtconsolidation,b,20000,10.38,0,0.23,n,7
30,90000,rent,2.0,debtconsolidation,b,20000,11.99,0,0.22,n,9
27,90000,rent,0.0,debtconsolidation,a,20000,6.54,0,0.22,n,9
32,90000,rent,11.0,personal,c,20000,13.22,0,0.22,y,6
29,92000,rent,2.0,debtconsolidation,c,20000,13.72,0,0.22,n,10
32,81400,rent,2.0,venture,d,20000,14.84,1,0.25,y,6
27,81500,rent,2.0,homeimprovement,e,20000,17.51,1,0.25,y,8
28,22000,own,5.0,education,a,8000,6.99,0,0.36,n,5
34,93600,rent,15.0,education,d,20000,15.31,0,0.21,n,5
27,22000,mortgage,11.0,education,a,2500,7.49,0,0.11,n,6
28,94050,rent,7.0,homeimprovement,c,20000,14.26,0,0.21,y,9
31,96000,rent,5.0,venture,e,20000,17.19,0,0.21,y,8
33,96000,rent,14.0,venture,a,20000,7.88,0,0.21,n,10
32,96000,rent,7.0,personal,d,20000,14.42,0,0.21,n,9
31,96588,rent,2.0,homeimprovement,b,20000,10.95,0,0.21,n,9
29,22000,own,4.0,personal,b,2400,10.75,0,0.11,n,7
34,97356,rent,12.0,personal,c,20000,13.22,0,0.21,y,7
33,98000,rent,2.0,education,a,20000,6.91,0,0.2,n,5
30,22000,own,4.0,venture,c,2000,13.57,0,0.09,n,9
28,86652,rent,5.0,homeimprovement,b,20000,11.58,1,0.23,n,5
30,22000,own,4.0,venture,b,6000,11.89,0,0.27,n,8
30,22000,mortgage,1.0,education,b,5375,12.21,0,0.24,n,9
31,100000,rent,6.0,homeimprovement,b,20000,12.42,0,0.2,n,9
27,100000,rent,9.0,medical,b,20000,12.69,0,0.2,n,5
27,100000,rent,4.0,medical,b,20000,11.12,0,0.2,n,9
29,100000,rent,0.0,personal,c,20000,13.98,0,0.2,y,6
29,22080,own,3.0,education,a,8000,8.59,0,0.36,n,9
33,100000,rent,4.0,personal,c,20000,10.99,0,0.2,n,7
28,22200,own,4.0,homeimprovement,b,2500,11.49,0,0.11,n,5
31,101000,rent,3.0,debtconsolidation,a,20000,7.9,0,0.2,n,10
32,101000,rent,3.0,personal,b,20000,10.75,0,0.2,n,9
33,89004,rent,2.0,personal,f,20000,17.58,1,0.22,y,6
35,22300,own,1.0,personal,c,3775,15.27,0,0.17,n,6
35,102000,rent,3.0,homeimprovement,c,20000,13.85,0,0.2,n,10
28,22404,mortgage,3.0,venture,c,5725,14.79,1,0.26,n,9
27,105000,rent,4.0,venture,b,20000,10.62,0,0.19,n,9
30,106000,rent,9.0,debtconsolidation,c,20000,13.22,0,0.19,y,5
28,98000,rent,0.0,homeimprovement,d,20000,14.96,1,0.2,n,6
27,98000,rent,11.0,homeimprovement,d,20000,16.0,1,0.2,n,8
30,110000,rent,5.0,venture,d,20000,14.11,0,0.18,y,5
29,99855,rent,2.0,venture,e,20000,17.06,1,0.2,n,8
30,115000,rent,3.0,debtconsolidation,b,20000,11.11,0,0.17,n,7
27,22800,mortgage,11.0,medical,b,2500,10.99,0,0.11,n,10
31,103000,rent,2.0,venture,f,20000,18.17,1,0.19,n,5
29,115500,rent,1.0,education,b,20000,10.46,0,0.17,n,9
28,89250,rent,0.0,medical,e,20000,10.99,1,0.19,n,8
34,120000,rent,7.0,venture,c,20000,13.8,0,0.17,n,7
27,120000,rent,1.0,debtconsolidation,a,20000,6.54,0,0.17,n,9
28,108000,rent,2.0,personal,d,20000,15.31,1,0.19,n,7
28,120000,rent,4.0,education,c,20000,14.26,0,0.17,n,7
27,125000,rent,3.0,debtconsolidation,b,20000,9.25,0,0.16,n,8
35,113000,rent,0.0,debtconsolidation,e,20000,10.99,1,0.18,n,7
32,129000,rent,0.0,medical,b,20000,10.99,0,0.16,n,10
33,130000,rent,1.0,education,a,20000,6.62,0,0.15,n,10
30,100815,rent,7.0,medical,f,20000,18.3,1,0.17,y,6
27,132000,rent,6.0,venture,c,20000,12.73,0,0.15,n,8
27,22896,own,1.0,medical,b,5000,11.48,0,0.22,n,8
34,135000,rent,6.0,homeimprovement,e,20000,17.74,0,0.15,y,8
29,140000,rent,5.0,debtconsolidation,c,20000,13.49,0,0.14,y,8
27,140000,rent,4.0,education,a,20000,7.9,0,0.14,n,6
29,140000,rent,3.0,personal,b,20000,10.0,0,0.14,n,9
34,148080,rent,0.0,homeimprovement,a,20000,8.9,0,0.14,n,6
31,155000,rent,3.0,homeimprovement,b,20000,10.74,0,0.13,n,6
30,156000,rent,0.0,education,a,20000,6.54,0,0.13,n,8
34,148000,rent,0.0,homeimprovement,b,20000,10.99,1,0.14,n,6
31,23000,own,13.0,personal,a,4500,5.79,0,0.2,n,9
32,175000,rent,3.0,debtconsolidation,c,20000,13.49,0,0.11,y,8
30,180000,rent,1.0,education,c,20000,14.22,0,0.11,n,10
28,113000,rent,9.0,debtconsolidation,c,19975,13.92,1,0.18,n,9
29,53313,rent,13.0,medical,b,19850,10.99,1,0.37,n,7
34,23000,own,2.0,personal,a,2500,10.99,0,0.11,n,7
30,49110,rent,2.0,education,b,19775,12.42,1,0.4,n,10
33,18000,rent,0.0,debtconsolidation,a,500,10.99,0,0.03,n,6
27,12000,rent,1.0,debtconsolidation,a,725,7.37,0,0.06,n,6
32,12000,rent,3.0,medical,c,900,10.28,1,0.07,n,5
30,23000,rent,1.0,medical,b,950,10.99,0,0.04,n,6
31,10200,rent,4.0,medical,d,1000,10.99,1,0.1,y,10
27,11808,rent,4.0,medical,d,1000,14.91,1,0.08,n,8
33,12000,rent,4.0,education,a,1000,7.88,1,0.08,n,7
28,12000,rent,1.0,homeimprovement,d,1000,16.32,1,0.08,y,9
29,12480,rent,4.0,education,a,1000,8.9,0,0.08,n,9
29,14400,rent,3.0,education,d,1000,16.32,1,0.07,y,8
27,17000,rent,1.0,venture,a,1000,7.29,0,0.06,n,5
28,18000,rent,0.0,personal,c,1000,13.49,1,0.06,n,8
29,20000,rent,0.0,personal,b,1000,10.65,0,0.05,n,10
35,23400,own,12.0,education,d,5000,15.33,0,0.21,n,9
30,36432,rent,1.0,education,d,19000,15.21,1,0.52,y,5
28,44000,rent,3.0,medical,e,19000,16.82,1,0.43,n,8
31,51500,rent,6.0,education,d,19000,14.83,1,0.37,y,10
33,56136,rent,12.0,venture,e,19000,15.68,1,0.34,y,5
27,23652,mortgage,9.0,personal,a,2000,7.49,0,0.08,n,8
28,58000,rent,5.0,homeimprovement,d,19000,14.09,1,0.33,n,8
30,23748,mortgage,4.0,medical,c,6100,14.27,1,0.26,y,10
32,65000,rent,2.0,medical,c,19000,12.84,0,0.29,y,5
35,65412,rent,12.0,homeimprovement,b,19000,11.14,0,0.29,n,7
29,71000,rent,0.0,personal,a,19000,6.54,0,0.27,n,9
29,83700,rent,3.0,personal,c,19000,10.99,0,0.23,n,10
30,60000,rent,7.0,personal,c,18950,15.96,1,0.32,y,6
34,42000,rent,5.0,personal,a,18825,7.9,1,0.45,n,10
30,24000,mortgage,4.0,debtconsolidation,a,7000,6.62,0,0.29,n,10
32,60000,rent,5.0,venture,b,18800,9.99,1,0.31,n,7
34,95000,rent,5.0,venture,c,18600,13.57,0,0.2,y,7
28,99700,rent,2.0,debtconsolidation,c,18600,14.26,0,0.19,y,8
27,24000,own,1.0,personal,a,6000,8.9,0,0.25,n,10
32,24000,own,2.0,personal,d,5000,16.29,0,0.21,n,9
28,50400,rent,8.0,venture,d,18500,16.02,1,0.37,n,6
30,60000,rent,14.0,medical,c,18500,12.99,1,0.31,n,5
27,60000,rent,4.0,debtconsolidation,b,18500,10.99,1,0.31,n,5
33,62004,rent,3.0,education,c,18500,12.87,0,0.3,n,9
27,24000,own,1.0,education,c,6000,10.99,0,0.25,n,7
31,112000,rent,1.0,venture,a,18500,7.51,0,0.17,n,7
33,62500,rent,3.0,debtconsolidation,b,18400,9.91,0,0.29,n,7
31,121000,rent,15.0,homeimprovement,d,18400,10.99,0,0.15,y,10
29,45000,rent,8.0,medical,c,18250,14.27,1,0.41,n,6
35,24000,mortgage,14.0,debtconsolidation,a,4000,7.49,0,0.17,n,7
30,24000,own,11.0,venture,a,6000,10.99,0,0.25,n,9
29,30996,rent,0.0,debtconsolidation,b,18000,10.75,1,0.58,n,7
29,42000,rent,6.0,personal,c,18000,14.65,1,0.43,n,7
31,24000,mortgage,3.0,venture,a,3000,7.49,0,0.13,n,10
29,24000,mortgage,0.0,education,b,4000,10.59,0,0.17,n,10
27,24000,own,4.0,education,c,4000,12.99,0,0.17,n,6
28,24000,mortgage,2.0,homeimprovement,b,9600,11.99,0,0.4,n,8
27,45150,rent,1.0,personal,c,18000,13.16,1,0.4,n,7
34,45996,rent,4.0,debtconsolidation,a,18000,10.99,1,0.39,n,9
27,50000,rent,0.0,personal,a,18000,8.49,1,0.36,n,9
32,24000,own,1.0,medical,a,2000,7.29,0,0.08,n,6
34,50000,rent,4.0,personal,b,18000,8.88,1,0.36,n,9
31,50000,rent,2.0,medical,c,18000,13.48,1,0.36,y,9
27,24000,mortgage,6.0,personal,a,6250,8.49,0,0.26,n,8
27,51200,rent,11.0,education,d,18000,14.96,1,0.35,y,8
34,51312,rent,0.0,homeimprovement,c,18000,13.85,1,0.35,n,10
29,54000,rent,0.0,education,b,18000,10.99,1,0.33,n,6
32,55000,rent,0.0,debtconsolidation,b,18000,10.38,1,0.33,n,7
28,24000,own,3.0,personal,b,8000,10.37,0,0.33,n,5
29,56964,rent,12.0,debtconsolidation,a,18000,10.99,1,0.32,n,8
33,60000,rent,7.0,homeimprovement,a,18000,8.49,0,0.3,n,5
30,24000,own,0.0,venture,a,2500,7.29,0,0.1,n,6
28,60372,rent,4.0,debtconsolidation,c,18000,14.65,0,0.3,y,5
28,63000,rent,12.0,homeimprovement,b,18000,10.65,0,0.29,n,9
27,64000,rent,3.0,medical,b,18000,11.11,0,0.28,n,8
30,64000,rent,1.0,venture,a,18000,8.38,0,0.28,n,7
27,59000,rent,3.0,personal,b,18000,12.18,1,0.31,n,9
35,66000,rent,0.0,homeimprovement,b,18000,9.99,0,0.27,n,8
33,67800,rent,3.0,homeimprovement,b,18000,10.08,0,0.27,n,6
29,68004,rent,3.0,medical,b,18000,10.0,0,0.26,n,9
27,69790,rent,6.0,debtconsolidation,b,18000,10.25,0,0.26,n,9
28,24000,mortgage,2.0,education,a,1500,7.14,0,0.06,n,10
28,64000,rent,1.0,debtconsolidation,b,18000,11.58,1,0.28,n,6
33,70000,rent,18.0,education,b,18000,11.89,0,0.26,n,9
34,72000,rent,7.0,education,d,18000,15.95,0,0.25,y,8
33,67000,rent,8.0,homeimprovement,c,18000,13.11,1,0.27,y,7
31,75000,rent,4.0,homeimprovement,a,18000,8.9,0,0.24,n,6
34,24000,own,4.0,homeimprovement,c,2400,13.98,0,0.1,n,9
34,78000,rent,5.0,education,a,18000,8.9,0,0.23,n,9
30,24000,own,4.0,medical,a,7500,7.88,0,0.31,n,9
28,80000,rent,8.0,homeimprovement,b,18000,10.59,0,0.23,n,10
28,80000,rent,9.0,personal,b,18000,11.49,0,0.23,n,6
27,80000,rent,1.0,venture,b,18000,10.39,0,0.23,n,8
28,81972,rent,4.0,debtconsolidation,b,18000,10.99,0,0.22,n,6
27,24000,mortgage,2.0,debtconsolidation,b,9200,10.99,0,0.38,n,9
33,24000,mortgage,2.0,debtconsolidation,b,6000,10.25,0,0.25,n,6
29,74000,rent,0.0,venture,e,18000,17.04,1,0.24,y,10
29,24000,mortgage,7.0,medical,a,10000,10.99,0,0.42,n,6
28,89004,rent,3.0,personal,a,18000,7.49,0,0.2,n,10
31,90000,rent,12.0,education,b,18000,12.42,0,0.2,n,8
31,78000,rent,0.0,homeimprovement,e,18000,18.79,1,0.23,n,9
30,90000,rent,14.0,medical,a,18000,8.94,0,0.2,n,8
34,100000,rent,4.0,venture,c,18000,13.49,0,0.18,y,10
32,100000,rent,2.0,personal,a,18000,10.99,0,0.18,n,5
27,100000,rent,0.0,venture,a,18000,7.88,0,0.18,n,5
30,101500,rent,2.0,homeimprovement,b,18000,12.18,0,0.18,n,7
31,102000,rent,11.0,medical,b,18000,10.0,0,0.18,n,10
33,90000,rent,15.0,personal,b,18000,11.58,1,0.2,n,10
33,103000,rent,17.0,personal,e,18000,16.82,0,0.17,y,6
27,110000,rent,5.0,venture,b,18000,9.91,0,0.16,n,5
31,24000,own,1.0,homeimprovement,a,1200,8.94,0,0.05,n,5
30,24000,mortgage,7.0,homeimprovement,a,6000,8.94,0,0.25,n,7
27,132000,rent,4.0,debtconsolidation,a,18000,8.49,0,0.14,n,9
27,102616,rent,4.0,medical,c,18000,13.99,1,0.15,y,7
